Number, Label, Comment, X, Y, Z, X_Toe, Y_Toe, Z_Toe, Diameter, Length, Subdrilling, Stemming, Burden, Spacing, Angle, Azimuth, WaterLevel, DetonatingTime, GlobalId, DesignCharge, InputedCharge, Row_Number, Detonators, Boosters, PathLetter
806, , , 748777.150, 8930540.470, 209.960, 748777.150, 8930540.470, 205.960, 0.127, 4.000, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 12033, a181356f-c656-42f2-8360-57f4ae7194ab, 0.0, 64.300, 0, DVT 15 m :1 ud, , B
807, , , 748775.100, 8930542.600, 210.016, 748775.100, 8930542.600, 199.016, 0.127, 11.000, 0.600, 2.500, 0.000, 0.000, 0.0, 0.0, 0.000, 12101, f6ba17af-e696-4cbc-b9e3-0a700bda659b, 0.0, 102.300, 0, DVT 15 m :1 ud, , B
808, , , 748796.650, 8930508.830, 209.706, 748796.650, 8930508.830, 198.906, 0.127, 10.800, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 11172, acd7cde9-1b9c-4355-b8b2-b810ba6bf765, 0.0, 128.700, 0, DVT 15 m :1 ud, , 
809, , , 748798.010, 8930506.110, 209.468, 748798.010, 8930506.110, 199.468, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11096, d7612327-5e15-43ef-8a6c-a1b9437be156, 0.0, 133.500, 0, DVT 15 m :1 ud, , 
810, , , 748799.350, 8930503.430, 209.836, 748799.350, 8930503.430, 199.336, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11020, f04fb643-3a33-4209-bffb-7529e991f743, 0.0, 132.000, 0, DVT 15 m :1 ud, , 
811, , , 748800.720, 8930500.690, 209.722, 748800.720, 8930500.690, 199.422, 0.127, 10.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10948, d3cc81fd-049a-41c1-84c2-260b5a9d8103, 0.0, 126.000, 0, DVT 15 m :1 ud, , 
812, , , 748802.320, 8930498.190, 210.406, 748802.320, 8930498.190, 199.906, 0.127, 10.500, 0.600, 2.500, 0.000, 0.000, 0.0, 0.0, 0.000, 10872, 0635dfa0-91a5-4577-822e-5d64e0377025, 0.0, 152.900, 0, DVT 15 m :1 ud, , 
813, , , 748803.930, 8930495.690, 210.331, 748803.930, 8930495.690, 200.331, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10796, bb51f6fc-5d27-4497-abb5-4e99232a0e95, 0.0, 115.400, 0, DVT 15 m :1 ud, , 
814, , , 748805.530, 8930493.190, 210.334, 748805.530, 8930493.190, 199.534, 0.127, 10.800, 0.600, 3.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10724, 2973592d-8dc6-42d0-96f0-02882974338a, 0.0, 138.700, 0, DVT 15 m :1 ud, , 
815, , , 748807.130, 8930490.690, 210.531, 748807.130, 8930490.690, 199.231, 0.127, 11.300, 0.600, 3.500, 0.000, 0.000, 0.0, 0.0, 0.000, 10646, 16a4c704-cc47-443c-8252-ce0b9d310f37, 0.0, 100.700, 0, DVT 15 m :1 ud, , 
816, , , 748808.740, 8930488.190, 210.618, 748808.740, 8930488.190, 199.618, 0.127, 11.000, 0.600, 4.800, 0.000, 0.000, 0.0, 0.0, 0.000, 10566, 17d921e9-0457-46d7-bb3b-17f223e9b325, 0.0, 111.900, 0, DVT 15 m :1 ud, , 
817, , , 748810.340, 8930485.690, 210.570, 748810.340, 8930485.690, 199.170, 0.127, 11.400, 0.600, 4.500, 0.000, 0.000, 0.0, 0.0, 0.000, 10490, c6e77e74-43bf-4cd4-9dac-f6ff8c18efec, 0.0, 108.700, 0, DVT 15 m :1 ud, , 
818, , , 748811.940, 8930483.190, 210.621, 748811.940, 8930483.190, 199.321, 0.127, 11.300, 0.600, 4.100, 0.000, 0.000, 0.0, 0.0, 0.000, 10414, 76c0878e-bbd9-4a5a-930f-1f9d2cbd0e93, 0.0, 133.900, 0, DVT 15 m :1 ud, , 
819, , , 748813.540, 8930480.690, 210.630, 748813.540, 8930480.690, 199.630, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10362, 831559d4-fa43-47cf-bb4c-d90ce14f0670, 0.0, 148.100, 0, DVT 15 m :1 ud, , 
820, , , 748815.150, 8930478.190, 210.742, 748815.150, 8930478.190, 199.742, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10298, dabed322-6e52-40f3-b904-34df5dcf37ef, 0.0, 122.300, 0, DVT 15 m :1 ud, , 
821, , , 748816.750, 8930475.690, 210.753, 748816.750, 8930475.690, 200.053, 0.127, 10.700, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10240, db5fcbea-ab0b-478d-bdcb-8a6f5ff12b10, 0.0, 123.000, 0, DVT 15 m :1 ud, , 
822, , , 748818.350, 8930473.190, 210.804, 748818.350, 8930473.190, 199.804, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10188, 5624ba87-52d5-454a-aaf2-6b896a61a1ee, 0.0, 142.400, 0, DVT 15 m :1 ud, , 
823, , , 748819.960, 8930470.690, 211.054, 748819.960, 8930470.690, 199.554, 0.127, 11.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10150, 7f578810-dc56-48be-bfae-9cd313c0617b, 0.0, 132.200, 0, DVT 15 m :1 ud, , 
824, , , 748821.560, 8930468.190, 211.041, 748821.560, 8930468.190, 199.541, 0.127, 11.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10087, 0692aca4-af18-467f-b8d6-a66c6f257ef3, 0.0, 131.600, 0, DVT 15 m :1 ud, , A
825, , , 748823.160, 8930465.690, 210.939, 748823.160, 8930465.690, 199.439, 0.127, 11.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10044, 2a195f25-228b-4783-953f-6252d15c30ac, 0.0, 142.000, 0, DVT 15 m :1 ud, , A
826, , , 748824.770, 8930463.190, 210.862, 748824.770, 8930463.190, 199.362, 0.127, 11.500, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10007, e5aa637e-c82a-4f54-9338-036f36b63e94, 0.0, 119.100, 0, DVT 15 m :1 ud, , A
827, , , 748823.540, 8930460.320, 211.045, 748823.540, 8930460.320, 199.345, 0.127, 11.700, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10000, 1363b8f5-414f-4f7f-b8cf-226d4a4e7036, 0.0, 147.000, 0, DVT 15 m :1 ud, , A
828, , , 748821.940, 8930462.820, 211.249, 748821.940, 8930462.820, 199.849, 0.127, 11.400, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10037, b52f04ec-edc1-4a00-9b06-c41e4bef930c, 0.0, 147.100, 0, DVT 15 m :1 ud, , A
829, , , 748820.340, 8930465.320, 211.055, 748820.340, 8930465.320, 200.055, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10077, 5080370e-287b-43c2-9981-08bdceb15a29, 0.0, 141.000, 0, DVT 15 m :1 ud, , A
830, , , 748818.730, 8930467.820, 210.947, 748818.730, 8930467.820, 199.447, 0.127, 11.500, 0.600, 7.500, 0.000, 0.000, 0.0, 0.0, 0.000, 10138, d807a86d-d683-4b16-a6b9-3dc05634a2a8, 0.0, 140.600, 0, DVT 15 m :1 ud, , 
831, , , 748817.130, 8930470.320, 210.838, 748817.130, 8930470.320, 199.638, 0.127, 11.200, 0.600, 7.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10176, f694ce06-291e-49ec-a6fa-89f6802c5abd, 0.0, 130.600, 0, DVT 15 m :1 ud, , 
832, , , 748815.530, 8930472.820, 210.800, 748815.530, 8930472.820, 200.500, 0.127, 10.300, 0.600, 6.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10224, 4a902144-982e-4d87-8a1b-d4269928a2cd, 0.0, 130.800, 0, DVT 15 m :1 ud, , 
833, , , 748813.920, 8930475.320, 210.750, 748813.920, 8930475.320, 199.750, 0.127, 11.000, 0.600, 5.500, 0.000, 0.000, 0.0, 0.0, 0.000, 10278, e95ca3f9-8ee9-41d0-b0ed-5631f8504ece, 0.0, 130.900, 0, DVT 15 m :1 ud, , 
834, , , 748812.320, 8930477.820, 210.647, 748812.320, 8930477.820, 199.647, 0.127, 11.000, 0.600, 8.500, 0.000, 0.000, 0.0, 0.0, 0.000, 10346, 3a3ec4f0-fb32-414b-90e3-2e6708b636bf, 0.0, 120.800, 0, DVT 15 m :1 ud, , 
843, , , 748819.110, 8930462.450, 211.025, 748819.110, 8930462.450, 200.025, 0.127, 11.000, 0.600, 8.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10067, 04dc89c3-6f01-4860-8c67-3b7c4ad69ff9, 0.0, 144.800, 0, DVT 15 m :1 ud, , A
844, , , 748820.710, 8930459.950, 210.989, 748820.710, 8930459.950, 199.489, 0.127, 11.500, 0.600, 9.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10027, a6fe9fce-3cef-4eda-a6c8-56fee3608c25, 0.0, 110.200, 0, DVT 15 m :1 ud, , A
846, , , 748817.762, 8930463.462, 210.899, 748817.762, 8930463.462, 199.399, 0.127, 11.500, 0.600, 9.000, 0.000, 0.000, 0.0, 0.0, 0.000, -1, 911484b6-a175-488d-a51c-a0ee6521d2fd, 0.0, 30.100, 0, DVT 15 m :1 ud, , 
847, , , 748819.029, 8930461.145, 210.997, 748819.029, 8930461.145, 200.597, 0.127, 10.400, 0.600, 8.000, 0.000, 0.000, 0.0, 0.0, 0.000, -1, 95c26403-dd3d-4367-a53e-0551cdb350f1, 0.0, 30.400, 0, DVT 15 m :1 ud, , 
